i	locus_tag	old_locus_tag	protein_id	gene	strand	start	end	product
2444	EO946_RS12660	EO946_12660	WP_003226252.1	NA	1	2461288	2462050	DUF1189 domain-containing protein
2445	EO946_RS12665	EO946_12665	WP_003226250.1	NA	1	2462144	2462444	LysM peptidoglycan-binding domain-containing protein
2446	EO946_RS12670	EO946_12670	WP_079996409.1	ispG	1	2462565	2463699	flavodoxin-dependent (E)-4-hydroxy-3-methylbut-2-enyl-diphosphate synthase
2447	EO946_RS12675	EO946_12675	WP_079996419.1	NA	-1	2463724	2464114	DUF308 domain-containing protein
2448	EO946_RS12680	EO946_12680	WP_003226243.1	NA	1	2464247	2464829	hypothetical protein
2449	EO946_RS12685	EO946_12685	WP_003226241.1	NA	-1	2464874	2465312	zinc uptake transcriptional repressor Zur
2450	EO946_RS12690	EO946_12690	WP_003226239.1	NA	-1	2465448	2466330	YitT family protein
2451	EO946_RS12695	EO946_12695	WP_003226238.1	NA	1	2466445	2466700	DUF2624 domain-containing protein
2452	EO946_RS12700	EO946_12700	WP_032727307.1	NA	-1	2466726	2467620	deoxyribonuclease IV
2453	EO946_RS12705	EO946_12705	WP_003226234.1	NA	-1	2467629	2468946	DEAD-box ATP-dependent RNA helicase CshB
2454	EO946_RS12710	EO946_12710	WP_003226233.1	NA	1	2469114	2469837	hypothetical protein
2455	EO946_RS12715	EO946_12715	WP_003226231.1	NA	1	2469959	2470904	4-hydroxy-3-methylbut-2-enyl diphosphate reductase
2456	EO946_RS12720	EO946_12720	WP_003226229.1	NA	-1	2470926	2472048	Nif3-like dinuclear metal center hexameric protein
2457	EO946_RS12725	EO946_12725	WP_079996626.1	NA	-1	2472040	2472730	tRNA (adenine-N(1))-methyltransferase
2458	EO946_RS12730	EO946_12730	WP_003226226.1	NA	-1	2472945	2473308	cytochrome c-550
2459	EO946_RS12735	EO946_12735	WP_003226225.1	rpoD	-1	2473634	2474750	RNA polymerase sigma factor RpoD
2460	EO946_RS12740	EO946_12740	WP_003226223.1	NA	-1	2474949	2476770	DNA primase
2461	EO946_RS12745	EO946_12745	WP_003226221.1	NA	-1	2476803	2477298	YaiI/YqxD family protein
2462	EO946_RS12750	EO946_12750	WP_003226219.1	NA	-1	2477549	2478362	kinase/pyrophosphorylase
2463	EO946_RS12755	EO946_12755	WP_003226217.1	NA	-1	2478387	2479026	transcriptional regulator CcpN
2464	EO946_RS12760	EO946_12760	WP_003226215.1	glyS	-1	2479159	2481199	glycine--tRNA ligase subunit beta
2465	EO946_RS12765	EO946_12765	WP_003226213.1	glyQ	-1	2481191	2482079	glycine--tRNA ligase subunit alpha
2466	EO946_RS12770	EO946_12770	WP_003226211.1	recO	-1	2482375	2483143	DNA repair protein RecO
2467	EO946_RS12775	EO946_12775	WP_003230053.1	NA	-1	2483179	2483323	YqzL family protein
2468	EO946_RS12780	EO946_12780	WP_003226207.1	NA	-1	2483467	2484373	GTPase Era
2469	EO946_RS12785	EO946_12785	WP_003226204.1	NA	-1	2484353	2484764	cytidine deaminase
2470	EO946_RS12790	EO946_12790	WP_003226203.1	NA	-1	2484884	2485256	diacylglycerol kinase family protein
2471	EO946_RS12795	EO946_12795	WP_003226199.1	ybeY	-1	2485236	2485710	rRNA maturation RNase YbeY
2472	EO946_RS12800	EO946_12800	WP_079996420.1	NA	-1	2485710	2487846	cyclic-di-AMP phosphodiesterase PgpH
2473	EO946_RS12805	EO946_12805	WP_003226195.1	NA	-1	2487924	2488884	PhoH family protein
2474	EO946_RS12810	EO946_12810	WP_003226193.1	yqfD	-1	2488880	2490077	sporulation protein YqfD
2475	EO946_RS12815	EO946_12815	WP_003226191.1	yqfC	-1	2490095	2490377	sporulation protein YqfC
2476	EO946_RS12820	EO946_12820	WP_003226188.1	NA	-1	2490433	2490850	hypothetical protein
2477	EO946_RS12825	EO946_12825	WP_003226187.1	NA	-1	2490874	2491870	flotillin-like protein FloA
2478	EO946_RS12830	EO946_12830	WP_003226184.1	NA	-1	2491891	2493205	nodulation protein NfeD
2479	EO946_RS12835	EO946_12835	WP_003226182.1	NA	-1	2493335	2493782	GatB/YqeY domain-containing protein
2480	EO946_RS12840	EO946_12840	WP_003152957.1	rpsU	-1	2493796	2493970	30S ribosomal protein S21
2481	EO946_RS12845	EO946_12845	WP_003226181.1	NA	1	2494142	2495066	hypothetical protein
2482	EO946_RS12850	EO946_12850	WP_003226178.1	mtaB	-1	2495102	2496458	tRNA (N(6)-L-threonylcarbamoyladenosine(37)-C(2))- methylthiotransferase MtaB
2483	EO946_RS12855	EO946_12855	WP_003226177.1	NA	-1	2496457	2497228	16S rRNA (uracil(1498)-N(3))-methyltransferase
2484	EO946_RS12860	EO946_12860	WP_003226175.1	NA	-1	2497250	2498186	50S ribosomal protein L11 methyltransferase
2485	EO946_RS12865	EO946_12865	WP_003226173.1	dnaJ	-1	2498210	2499338	molecular chaperone DnaJ
2486	EO946_RS12870	EO946_12870	WP_003226171.1	dnaK	-1	2499535	2501371	molecular chaperone DnaK
2487	EO946_RS12875	EO946_12875	WP_003226169.1	grpE	-1	2501394	2501958	nucleotide exchange factor GrpE
2488	EO946_RS12880	EO946_12880	WP_003226167.1	hrcA	-1	2502029	2503061	heat-inducible transcriptional repressor HrcA
2489	EO946_RS12885	EO946_12885	WP_003226165.1	NA	-1	2503141	2504281	oxygen-independent coproporphyrinogen III oxidase
2490	EO946_RS12890	EO946_12890	WP_003226163.1	lepA	-1	2504336	2506172	elongation factor 4
2491	EO946_RS12895	EO946_12895	WP_003226161.1	NA	-1	2506305	2506644	YqxA family protein
2492	EO946_RS12900	EO946_12900	WP_003226159.1	NA	-1	2506660	2507866	stage II sporulation protein P
2493	EO946_RS12905	EO946_12905	WP_003226157.1	gpr	-1	2507928	2509035	GPR endopeptidase
2494	EO946_RS12910	EO946_12910	WP_003226155.1	rpsT	1	2509238	2509505	30S ribosomal protein S20
2495	EO946_RS12915	EO946_12915	WP_003226154.1	holA	-1	2509519	2510563	DNA polymerase III subunit delta
2496	EO946_RS12920	EO946_12920	WP_136975859.1	NA	-1	2510602	2510752	hypothetical protein
2497	EO946_RS12925	EO946_12925	WP_003226152.1	NA	1	2510792	2510927	YqzM family protein
2498	EO946_RS12930	EO946_12930	WP_003226149.1	NA	-1	2510967	2513298	DNA internalization-related competence protein ComEC/Rec2
2499	EO946_RS12935	EO946_12935	WP_003226147.1	NA	-1	2513301	2513871	ComE operon protein 2
2500	EO946_RS12940	EO946_12940	WP_003226145.1	NA	-1	2513937	2514555	competence protein ComE
2501	EO946_RS12945	EO946_12945	WP_003226143.1	NA	1	2514638	2515460	late competence protein ComER
2502	EO946_RS12950	EO946_12950	WP_003226141.1	NA	-1	2515525	2516269	class I SAM-dependent methyltransferase
2503	EO946_RS12955	EO946_12955	WP_003226139.1	rsfS	-1	2516265	2516622	ribosome silencing factor
2504	EO946_RS12960	EO946_12960	WP_003226137.1	NA	-1	2516639	2517200	HD domain-containing protein
2505	EO946_RS12965	EO946_12965	WP_003226135.1	NA	-1	2517189	2517759	nicotinate-nucleotide adenylyltransferase
2506	EO946_RS12970	EO946_12970	WP_003226133.1	yhbY	-1	2517770	2518061	ribosome assembly RNA-binding protein YhbY
2507	EO946_RS12975	EO946_12975	WP_003226130.1	NA	-1	2518054	2518897	shikimate dehydrogenase
2508	EO946_RS12980	EO946_12980	WP_003226128.1	yqeH	-1	2518915	2520016	ribosome biogenesis GTPase YqeH
2509	EO946_RS12985	EO946_12985	WP_003226126.1	NA	-1	2520019	2520538	YqeG family HAD IIIA-type phosphatase
2510	EO946_RS12990	EO946_12990	WP_003226124.1	NA	1	2520898	2521039	sporulation histidine kinase inhibitor Sda
2511	EO946_RS12995	EO946_12995	WP_003226118.1	NA	-1	2521341	2522073	SGNH/GDSL hydrolase family protein
2512	EO946_RS13000	EO946_13000	WP_003226116.1	NA	-1	2522125	2522323	hypothetical protein
2513	EO946_RS13005	EO946_13005	WP_003226114.1	NA	-1	2522323	2523076	N-acetylmuramoyl-L-alanine amidase
2514	EO946_RS13010	EO946_13010	WP_003226112.1	NA	1	2523270	2523897	TVP38/TMEM64 family protein
2515	EO946_RS13015	EO946_13015	WP_003226110.1	gnd	-1	2523915	2524809	decarboxylating 6-phosphogluconate dehydrogenase
2516	EO946_RS13020	EO946_13020	WP_032727305.1	NA	1	2525110	2525836	hypothetical protein
2517	EO946_RS13025	EO946_13025	WP_003226105.1	NA	-1	2525868	2526279	sporulation-specific Dnase NucB
2518	EO946_RS13030	EO946_13030	WP_003226102.1	sigK	1	2526477	2527203	RNA polymerase sporulation sigma factor SigK
2519	EO946_RS13035	EO946_13035	WP_003226092.1	NA	-1	2527344	2527593	recombinase family protein
2520	EO946_RS13040	EO946_13040	NA	NA	-1	2527492	2527687	hypothetical protein
2521	EO946_RS13045	EO946_13045	WP_003226090.1	fumC	-1	2527810	2529199	class II fumarate hydratase
2522	EO946_RS13050	EO946_13050	WP_003226089.1	NA	1	2529353	2530244	LysR family transcriptional regulator
2523	EO946_RS13055	EO946_13055	NA	NA	-1	<2530675	2530882	recombinase family protein
2524	EO946_RS13060	EO946_13060	NA	NA	-1	2530781	2530976	hypothetical protein
2525	EO946_RS13065	EO946_13065	WP_003226084.1	NA	1	2531337	2531787	DUF1569 domain-containing protein
2526	EO946_RS13070	EO946_13070	WP_003226079.1	NA	-1	2532449	2533409	nitronate monooxygenase
2527	EO946_RS13075	EO946_13075	WP_003226077.1	NA	-1	2533516	2533942	MarR family transcriptional regulator
2528	EO946_RS13080	EO946_13080	WP_003226074.1	NA	-1	2534561	2535296	NAD(P)-binding domain-containing protein
2529	EO946_RS13085	EO946_13085	WP_003226073.1	NA	1	2535521	2535881	transcriptional regulator
2530	EO946_RS13090	EO946_13090	WP_003226071.1	nfsA	1	2536273	2537014	oxygen-insensitive NADPH nitroreductase
2531	EO946_RS13095	EO946_13095	WP_003226069.1	NA	-1	2537245	2538157	AraC family transcriptional regulator
2532	EO946_RS13100	EO946_13100	WP_003226067.1	NA	1	2538285	2538534	hypothetical protein
2533	EO946_RS13105	EO946_13105	WP_032727410.1	NA	1	2538577	2539309	SDR family oxidoreductase
2534	EO946_RS13110	EO946_13110	WP_003226061.1	NA	1	2540051	2540510	GNAT family N-acetyltransferase
2535	EO946_RS13115	EO946_13115	WP_003226060.1	NA	-1	2540681	2541536	MerR family transcriptional regulator
2536	EO946_RS13120	EO946_13120	WP_003226058.1	NA	1	2541663	2542866	MFS transporter
2537	EO946_RS13125	EO946_13125	WP_079996628.1	pssA	1	2543008	2543470	CDP-diacylglycerol--serine O-phosphatidyltransferase
2538	EO946_RS13130	EO946_13130	NA	NA	1	2543460	2543945	DedA family protein
2539	EO946_RS13135	EO946_13135	WP_032727409.1	NA	1	2544145	2544847	FadR family transcriptional regulator
2540	EO946_RS13140	EO946_13140	WP_003226051.1	NA	-1	2544958	2545105	GapA-binding peptide SR1P
2541	EO946_RS13145	EO946_13145	WP_079996421.1	NA	-1	2545279	2545471	hypothetical protein
2542	EO946_RS13150	EO946_13150	WP_003226047.1	NA	-1	2545413	2545635	6-phosphofructokinase
2543	EO946_RS13155	EO946_13155	WP_003226045.1	NA	-1	2545704	2547042	MFS transporter
2544	EO946_RS13160	EO946_13160	WP_003226043.1	NA	-1	2547255	2548014	3-oxoacyl-ACP reductase FabG
2545	EO946_RS13165	EO946_13165	WP_003226041.1	NA	-1	2548039	2548990	transketolase
2546	EO946_RS13170	EO946_13170	WP_032727303.1	NA	-1	2548986	2549823	transketolase
2547	EO946_RS13175	EO946_13175	WP_003226037.1	NA	-1	2550475	2550949	DMT family transporter
2548	EO946_RS13180	EO946_13180	WP_003226036.1	NA	-1	2550962	2551391	DMT family transporter
2549	EO946_RS13185	EO946_13185	WP_003226033.1	NA	-1	2551471	2551786	winged helix-turn-helix transcriptional regulator
2550	EO946_RS13190	EO946_13190	WP_136975861.1	NA	-1	2552163	2552262	hypothetical protein
2551	EO946_RS13195	EO946_13195	WP_072175780.1	NA	1	2552419	2552497	YjcZ family sporulation protein
2552	EO946_RS13200	EO946_13200	WP_079996422.1	NA	-1	2552686	2553199	hypothetical protein
2553	EO946_RS13205	EO946_13205	NA	NA	-1	<2553242	>2553519	transcriptional regulator
2554	EO946_RS13210	EO946_13210	WP_003226030.1	NA	-1	2553631	2553964	MmcQ/YjbR family DNA-binding protein
2555	EO946_RS13215	EO946_13215	WP_003226028.1	NA	-1	2554138	2554336	hypothetical protein
2556	EO946_RS13220	EO946_13220	WP_003226026.1	NA	-1	2554350	2556132	phosphatase PAP2 family protein
2557	EO946_RS13225	EO946_13225	WP_003226024.1	NA	-1	2556477	2557233	ZinT family metal-binding protein
2558	EO946_RS13230	EO946_13230	WP_003226021.1	NA	-1	2557540	2557897	SH3 domain-containing protein
2559	EO946_RS13235	EO946_13235	WP_003226019.1	NA	-1	2557948	2558308	SH3 domain-containing protein
2560	EO946_RS13240	EO946_13240	WP_003226017.1	NA	1	2558711	2558957	hypothetical protein
2561	EO946_RS13245	EO946_13245	WP_003226016.1	NA	1	2558974	2559343	spore coat protein
2562	EO946_RS13250	EO946_13250	WP_003226014.1	NA	1	2559361	2560498	glutathione-dependent formaldehyde dehydrogenase
2563	EO946_RS13255	EO946_13255	WP_003226012.1	NA	1	2560516	2560714	hypothetical protein
2564	EO946_RS13260	EO946_13260	WP_003226009.1	NA	1	2560729	2561029	spore coat protein
2565	EO946_RS13265	EO946_13265	WP_003226007.1	NA	-1	2561160	2561439	HPr family phosphocarrier protein
2566	EO946_RS13270	EO946_13270	WP_003226005.1	NA	-1	2561473	2562454	aldo/keto reductase
2567	EO946_RS13275	EO946_13275	WP_003226003.1	NA	1	2562620	2563523	AraC family transcriptional regulator
2568	EO946_RS13280	EO946_13280	WP_003226002.1	NA	-1	2563676	2564084	MerR family transcriptional regulator
2569	EO946_RS13285	EO946_13285	WP_003226000.1	NA	-1	2564184	2564589	aldehyde stress transcriptional regulator AdhR
2570	EO946_RS13290	EO946_13290	WP_003225997.1	NA	1	2564776	2565448	cupin domain-containing protein
2571	EO946_RS13295	EO946_13295	WP_003225995.1	NA	1	2565633	2566683	formaldehyde dehydrogenase AdhA
2572	EO946_RS13300	EO946_13300	WP_013308024.1	NA	1	2566831	2567341	cysteine protease YraA
2573	EO946_RS13305	EO946_13305	WP_003225992.1	NA	-1	2567381	2569418	levanase
2574	EO946_RS13310	EO946_13310	WP_136975863.1	NA	-1	2569350	2569494	hypothetical protein
2575	EO946_RS13315	EO946_13315	WP_003225990.1	NA	-1	2569577	2570405	PTS fructose transporter subunit IID
2576	EO946_RS13320	EO946_13320	WP_003225988.1	NA	-1	2570426	2571230	PTS fructose transporter subunit IIC
2577	EO946_RS13325	EO946_13325	WP_003225986.1	NA	-1	2571246	2571735	PTS fructose transporter subunit IIB
2578	EO946_RS13330	EO946_13330	WP_003225984.1	NA	-1	2571734	2572175	PTS sugar transporter subunit IIA
2579	EO946_RS13335	EO946_13335	WP_003225982.1	NA	-1	2572364	2575172	transcriptional regulator LevR
2580	EO946_RS13340	EO946_13340	WP_003225979.1	NA	-1	2575566	2576193	hypothetical protein
2581	EO946_RS13345	EO946_13345	WP_003225974.1	NA	-1	2576311	2576917	hypothetical protein
2582	EO946_RS13350	EO946_13350	WP_003225972.1	NA	1	2577059	2578448	amino acid permease
2583	EO946_RS13355	EO946_13355	WP_003225970.1	NA	-1	2578608	2579241	LysE family transporter
2584	EO946_RS13360	EO946_13360	WP_003225968.1	NA	1	2579392	2580220	TrmB family transcriptional regulator
2585	EO946_RS13365	EO946_13365	WP_003225967.1	NA	1	2580411	2580912	RNA polymerase sigma factor SigV
2586	EO946_RS13370	EO946_13370	WP_003225965.1	NA	1	2580911	2581769	anti-sigma-V factor rsiV
2587	EO946_RS13375	EO946_13375	WP_003225963.1	NA	1	2581881	2583801	acetyltransferase
2588	EO946_RS13380	EO946_13380	WP_003225961.1	NA	1	2583922	2584219	hypothetical protein
2589	EO946_RS13385	EO946_13385	WP_003225958.1	NA	-1	2584462	2587627	cytochrome P450
2590	EO946_RS13390	EO946_13390	WP_003225956.1	NA	-1	2587644	2588229	transcriptional regulator FatR
2591	EO946_RS13395	EO946_13395	WP_003225954.1	NA	-1	2588449	2588989	class I SAM-dependent methyltransferase
2592	EO946_RS13400	EO946_13400	WP_014114589.1	NA	-1	2589176	2589335	hypothetical protein
2593	EO946_RS13405	EO946_13405	WP_003225949.1	NA	-1	2589491	2589641	YrzI family small protein
2594	EO946_RS13410	EO946_13410	WP_003225944.1	NA	-1	2590031	2590832	formate/nitrite transporter family protein
2595	EO946_RS13415	EO946_13415	WP_003225942.1	NA	-1	2591095	2591464	DUF2294 domain-containing protein
2596	EO946_RS13420	EO946_13420	WP_079996425.1	NA	1	2591777	2594720	formate dehydrogenase subunit alpha
2597	EO946_RS13425	EO946_13425	WP_003225938.1	NA	1	2594738	2595221	DUF1641 domain-containing protein
2598	EO946_RS13430	EO946_13430	WP_003225936.1	NA	-1	2595257	2595488	hypothetical protein
2599	EO946_RS13435	EO946_13435	WP_003225933.1	NA	-1	2595570	2596710	bifunctional cystathionine gamma-lyase/homocysteine desulfhydrase
2600	EO946_RS13440	EO946_13440	WP_003225931.1	NA	-1	2596711	2597635	O-acetylserine dependent cystathionine beta-synthase
2601	EO946_RS13445	EO946_13445	WP_003225929.1	mtnN	-1	2597698	2598394	5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase
2602	EO946_RS13450	EO946_13450	WP_003225926.1	NA	-1	2598416	2599058	class I SAM-dependent methyltransferase
2603	EO946_RS13455	EO946_13455	WP_003225924.1	NA	1	2599249	2599453	YrzA family protein
2604	EO946_RS13460	EO946_13460	WP_003225922.1	NA	-1	2599489	2600188	YrrS family protein
2605	EO946_RS13465	EO946_13465	WP_003225920.1	NA	-1	2600252	2602007	penicillin-binding protein 2
2606	EO946_RS13470	EO946_13470	WP_003225918.1	greA	-1	2602060	2602534	transcription elongation factor GreA
2607	EO946_RS13475	EO946_13475	WP_003225916.1	NA	-1	2602784	2603420	uridine kinase
2608	EO946_RS13480	EO946_13480	WP_003225915.1	NA	-1	2603425	2604694	U32 family peptidase
2609	EO946_RS13485	EO946_13485	WP_003225913.1	NA	-1	2604712	2605642	U32 family peptidase
2610	EO946_RS13490	EO946_13490	WP_003225911.1	NA	-1	2605647	2606301	O-methyltransferase
2611	EO946_RS13495	EO946_13495	WP_003225909.1	mltG	-1	2606452	2607535	endolytic transglycosylase MltG
2612	EO946_RS13500	EO946_13500	WP_003225907.1	NA	-1	2607670	2607952	DUF1292 domain-containing protein
2613	EO946_RS13505	EO946_13505	WP_003225905.1	ruvX	-1	2607969	2608386	Holliday junction resolvase RuvX
2614	EO946_RS13510	EO946_13510	WP_003225903.1	NA	-1	2608393	2608660	IreB family regulatory phosphoprotein
2615	EO946_RS13515	EO946_13515	WP_003225900.1	alaS	-1	2608744	2611381	alanine--tRNA ligase
2616	EO946_RS13520	EO946_13520	WP_003225897.1	NA	-1	2611714	2612776	AI-2E family transporter
2617	EO946_RS13525	EO946_13525	WP_003225895.1	NA	-1	2612873	2613005	YrzQ family protein
2618	EO946_RS13530	EO946_13530	WP_003225893.1	NA	-1	2613026	2613218	hypothetical protein
2619	EO946_RS13535	EO946_13535	WP_079996427.1	NA	-1	2613229	2613754	hypothetical protein
2620	EO946_RS13540	EO946_13540	WP_003225889.1	NA	-1	2613810	2616207	ATP-dependent RecD-like DNA helicase
2621	EO946_RS13545	EO946_13545	WP_079996429.1	NA	-1	2616232	2616901	tetratricopeptide repeat protein
2622	EO946_RS13550	EO946_13550	WP_003225883.1	mnmA	-1	2616938	2618054	tRNA 2-thiouridine(34) synthase MnmA
2623	EO946_RS13555	EO946_13555	WP_003225881.1	NA	-1	2618081	2619224	cysteine desulfurase
2624	EO946_RS13560	EO946_13560	WP_003225879.1	NA	-1	2619242	2619659	cysteine metabolism transcriptional regulator CymR
2625	EO946_RS13565	EO946_13565	WP_003225877.1	NA	1	2619860	2621126	replication-associated recombination protein A
2626	EO946_RS13570	EO946_13570	WP_113737815.1	NA	-1	2621189	2622340	IS3-like element ISBsu1 family transposase
2627	EO946_RS13575	EO946_13575	WP_003222707.1	NA	-1	2622459	2623224	tRNA threonylcarbamoyladenosine dehydratase
2628	EO946_RS13585	EO946_13585	WP_003222706.1	aspS	-1	2623560	2625339	aspartate--tRNA ligase
2629	EO946_RS13590	EO946_13590	WP_003222705.1	NA	-1	2625352	2626627	histidine--tRNA ligase
2630	EO946_RS13595	EO946_13595	WP_003222701.1	NA	-1	2627008	2627179	YrzK family protein
2631	EO946_RS13600	EO946_13600	WP_003222700.1	NA	1	2627311	2628865	SH3 domain-containing protein
2632	EO946_RS13605	EO946_13605	WP_003222698.1	dtd	-1	2628889	2629330	D-tyrosyl-tRNA(Tyr) deacylase
2633	EO946_RS13610	EO946_13610	WP_003222696.1	relA	-1	2629342	2631547	GTP diphosphokinase
2634	EO946_RS13615	EO946_13615	WP_003222694.1	NA	-1	2631715	2632228	adenine phosphoribosyltransferase
2635	EO946_RS13620	EO946_13620	WP_003222692.1	recJ	-1	2632233	2634594	single-stranded-DNA-specific exonuclease RecJ
2636	EO946_RS13625	EO946_13625	WP_003222691.1	NA	-1	2634660	2634993	DUF1049 domain-containing protein
2637	EO946_RS13630	EO946_13630	WP_003222688.1	NA	-1	2635069	2635567	cation:proton antiporter regulatory subunit
2638	EO946_RS13635	EO946_13635	WP_003222686.1	secDF	-1	2635724	2637938	protein translocase subunit SecDF
2639	EO946_RS13640	EO946_13640	WP_003222684.1	NA	-1	2637976	2638273	post-transcriptional regulator ComN
2640	EO946_RS13645	EO946_13645	WP_003222683.1	spoVB	1	2638389	2639946	stage V sporulation protein B
2641	EO946_RS13650	EO946_13650	WP_003222681.1	NA	-1	2639949	2640606	DUF421 domain-containing protein
2642	EO946_RS13655	EO946_13655	WP_003222679.1	NA	1	2640740	2641193	TIGR04086 family membrane protein
2643	EO946_RS13660	EO946_13660	WP_003222677.1	yajC	-1	2641249	2641516	preprotein translocase subunit YajC
2644	EO946_RS13665	EO946_13665	WP_003222675.1	tgt	-1	2641556	2642702	tRNA guanosine(34) transglycosylase Tgt
