i	locus_tag	old_locus_tag	protein_id	gene	strand	start	end	product
2041	BSU_19380	BSU19380	NP_389820.2	yojO	-1	2111836	2113753	putative activator of nitric oxide reductase
2042	BSU_19390	BSU19390	NP_389821.1	yojN	-1	2113763	2114678	putative nitric-oxide reductase associated protein
2043	BSU_19400	BSU19400	NP_389822.1	sodC	-1	2114741	2115332	superoxide dismutase (exported lipoprotein)
2044	BSU_19410	BSU19410	NP_389823.1	cwlS	-1	2115424	2116669	peptidoglycan hydrolase (cell wall-binding d,l-endopeptidase)
2045	BSU_19420	BSU19420	NP_389824.2	yojK	-1	2117050	2118268	putative YDP-glycosyltransferase
2046	BSU_19430	BSU19430	NP_389825.3	cdaS	-1	2118503	2119127	spore diadenylate cyclase
2047	BSU_19440	BSU19440	NP_389826.1	mdtK	1	2119392	2120751	Na+-driven efflux MatE family protein
2048	BSU_19450	BSU19450	NP_389827.1	rsbRC	1	2120766	2121615	co-antagonist of RsbT; component of the anxiosome (stressosome)
2049	BSU_19460	BSU19460	YP_054582.2	bshBB	-1	2121640	2122306	malate N-acetylglucosamine deacetylase (second enzyme)
2050	BSU_19470	BSU19470	NP_389829.1	yojF	-1	2122324	2122675	conserved protein of unknown function (bacillithiol synthesis operon)
2051	BSU_19479	BSU19479	YP_003097741.1	yoyC	-1	2122671	2122950	conserved protein of unknown function
2052	BSU_19480	BSU19480	NP_389830.2	yojE	-1	2123025	2123922	putative N-acetylated toxic metabolites
2053	BSU_19490	BSU19490	YP_054583.1	gerT	1	2124020	2124494	component of the spore coat
2054	BSU_19510	BSU19510	NP_389832.1	yojB	-1	2124528	2124765	conserved hypothetical protein
2055	BSU_19520	BSU19520	NP_389833.1	yojA	-1	2124849	2126184	putative H+/anion permease
2056	BSU_19530	BSU19530	NP_389834.1	yodA	1	2126548	2126938	putative tautomerase
2057	BSU_19540	BSU19540	NP_389835.1	arxR	-1	2127344	2127683	transcriptional repressor
2058	BSU_19550	BSU19550	NP_389836.1	noxC	1	2127812	2128421	water forming NADH oxidase (nitroreductase)
2059	BSU_19560	BSU19560	NP_389837.1	yodD	-1	2128463	2129066	putative hydrolase
2060	BSU_19570	BSU19570	NP_389838.1	yodE	-1	2129081	2129993	putative thiol-dependent lyase/dioxygenase
2061	BSU_19579	BSU19579	YP_003097742.1	yoyD	1	2130176	2130377	putative exported protein
2062	BSU_19580	BSU19580	NP_389839.1	yodF	1	2130376	2131867	putative Na+/metabolite permease
2063	BSU_19590	BSU19590	NP_389840.1	ctpA	-1	2131901	2133302	carboxy-terminal processing protease (Prc homolog, tail specific protease)
2064	BSU_19600	BSU19600	NP_389841.1	yodH	1	2133454	2134156	putative S-adenosylmethionine-dependent methyltransferase
2065	BSU_19610	BSU19610	NP_389842.1	yodI	1	2134243	2134495	putative spore coat protein
2066	BSU_19620	BSU19620	NP_389843.1	ldcB	-1	2134565	2135387	D-alanyl-D-alanine carboxypeptidase lipoprotein (D-ala releasing from tetrapeptide hydrolysis)
2067	BSU_19630	BSU19630	NP_389844.1	deoD	-1	2135469	2136171	purine nucleoside phosphorylase
2068	BSU_19639	BSU19639	YP_003097743.1	yoyE	1	2136372	2136498	conserved hypothetical protein
2069	BSU_19640	BSU19640	NP_389845.2	yodL	-1	2136537	2136852	shape determination factor
2070	BSU_19650	BSU19650	NP_389846.1	pgpB	-1	2136912	2137524	phosphatidylglycerol phosphate (PGP) phosphatase; undecaprenyl-pyrophosphate phosphatase (promiscuous activity)
2071	BSU_19660	BSU19660	NP_389847.1	yozD	-1	2137601	2137778	conserved hypothetical protein
2072	BSU_19669	BSU19669	YP_003097744.1	yoyF	1	2137896	2138040	hypothetical protein
2073	BSU_19670	BSU19670	NP_389848.1	yodN	-1	2138036	2138717	conserved hypothetical protein
2074	BSU_19680	BSU19680	NP_389849.1	yozE	-1	2138867	2139092	conserved protein of unknown function
2075	BSU_19689	BSU19689	YP_003097745.1	yokU	-1	2139178	2139457	conserved protein of unknown function
2076	BSU_19690	BSU19690	NP_389850.1	kamA	-1	2139453	2140869	lysine 2,3-aminomutase
2077	BSU_19700	BSU19700	NP_389851.1	kamB	-1	2140897	2141725	epsilon-amino-beta-lysine acetyl transferase
2078	BSU_19710	BSU19710	NP_389852.1	yodQ	-1	2141702	2143013	putative deacetylase
2079	BSU_19720	BSU19720	NP_389853.1	yodR	-1	2143021	2143675	putative acyloate-acetoacetate CoA-transferase
2080	BSU_19730	BSU19730	NP_389854.1	yodS	-1	2143659	2144349	putative oxoacid CoA-transferase
2081	BSU_19740	BSU19740	NP_389855.1	yodT	-1	2144355	2145690	putative aminovalerate aminotransferase
2082	BSU_19745	BSU19745	YP_009513966.1	NA	-1	2145670	2145826	conserved hypothetical protein
2083	BSU_19749	BSU19749	YP_003097746.2	yoyG	-1	2145819	2146053	putative toxin of a type I toxin family (sporulation operon)
2084	BSU_19750	BSU19750	NP_389856.1	cgeE	-1	2146012	2146792	protein involved in maturation of the outermost layer of the spore
2085	BSU_19760	BSU19760	NP_389857.1	cgeD	-1	2146820	2148101	putative glycosyltransferase involved in maturation of the outermost layer of the spore
2086	BSU_19770	BSU19770	NP_389858.1	cgeC	-1	2148165	2148471	protein involved in maturation of the outermost layer of the spore
2087	BSU_19780	BSU19780	NP_389859.1	cgeA	1	2148675	2149077	spore outermost layer component
2088	BSU_19790	BSU19790	NP_389860.2	cgeB	1	2149083	2150037	protein involved in maturation of the outermost layer of the spore
2089	BSU_19800	BSU19800	NP_389861.1	phyC	-1	2150107	2151256	phytase
2090	BSU_19810	BSU19810	NA	spsMn	1	2151625	2152045	spore capsular polysaccharide biosynthesis enzyme fragment; N-terminal part of SpsM
2091	BSU_19820	BSU19820	NP_389863.1	sprB	-1	2152085	2152262	recombination directionality factor; phage SPbeta
2092	BSU_19830	BSU19830	NP_389864.1	yotM	-1	2152264	2152852	hypothetical protein; phage SPbeta
2093	BSU_19840	BSU19840	NP_389865.1	yotL	1	2152926	2153169	putative transcriptional regulator; phage SPbeta
2094	BSU_19850	BSU19850	NP_389866.1	yotK	-1	2153170	2153356	putative nucleic acid binding protein; phage SPbeta
2095	BSU_19860	BSU19860	NP_389867.1	yotJ	-1	2153439	2153652	hypothetical protein; phage SPbeta
2096	BSU_19870	BSU19870	NP_389868.1	yotI	-1	2153717	2154080	conserved hypothetical protein; phage SPbeta
2097	BSU_19880	BSU19880	NP_389869.1	yotH	-1	2154076	2154250	putative sensor or permease; phage SPbeta
2098	BSU_19890	BSU19890	NP_389870.1	yotG	-1	2154265	2154583	hypothetical protein; phage SPbeta
2099	BSU_19900	BSU19900	NP_389871.1	yotF	-1	2154595	2154673	hypothetical protein; phage SPbeta
2100	BSU_19910	BSU19910	NP_389872.1	yotE	-1	2154704	2154851	hypothetical protein; phage SPbeta
2101	BSU_19915	BSU19915	YP_009513967.1	NA	1	2154780	2154972	hypothetical protein
2102	BSU_19920	BSU19920	NP_389873.1	yotD	-1	2154886	2155018	conserved protein with rubredoxin fold; phage SPbeta
2103	BSU_19930	BSU19930	NP_389874.1	yotC	-1	2155057	2155249	hypothetical protein; phage SPbeta
2104	BSU_19940	BSU19940	NP_389875.1	yotB	-1	2155292	2156120	putative metallo-dependent hydrolase; phage SPbeta
2105	BSU_19950	BSU19950	NP_389876.1	sspC	1	2156238	2156457	small acid-soluble spore protein (alpha/beta-type SASP); SPbeta phage protein
2106	BSU_19970	BSU19970	NP_389878.1	yosX	-1	2156756	2157110	conserved hypothetical protein; phage SPbeta
2107	BSU_19980	BSU19980	NP_389879.1	yosW	-1	2157340	2157682	conserved hypothetical protein; phage SPbeta
2108	BSU_19990	BSU19990	NP_389880.1	yosV	-1	2157828	2158119	conserved hypothetical protein; phage SPbeta
2109	BSU_19999	BSU19999	YP_003097747.1	yojW	-1	2158119	2158287	hypothetical protein
2110	BSU_20000	BSU20000	NP_389881.1	yosU	1	2158438	2158684	hypothetical protein
2111	BSU_20010	BSU20010	NP_389882.1	yosT	-1	2158723	2159173	putative transcription modulator; phage SPbeta
2112	BSU_20020	BSU20020	NP_389883.1	dutB	-1	2159267	2159696	SPbeta phage deoxyuridine 5'-triphosphate nucleotidohydrolase
2113	BSU_20030	BSU20030	NA	yosR	-1	2159741	2159984	SPbeta phage putative thiol disulfide oxidoreductase fragment
2114	BSU_20040	BSU20040	NP_389886.2	nrdFB	-1	2159980	2161778	phage SPbeta ribonucleoside diphosphate reductase
2115	BSU_20050	BSU20050	NP_389885.1	yosQ	-1	2160564	2161086	SPbeta phage endodeoxyribonuclease (homing endonuclease, responsible for intron mobility)
2116	BSU_20060	BSU20060	NP_389888.2	nrdEB	-1	2162107	2165614	SPbeta phage ribonucleoside reductase alpha (large) subunit
2117	BSU_20070	BSU20070	NP_389889.2	nrdIB	-1	2165576	2165972	SPbeta phage subunit of ribonucleoside diphosphate reductase
2118	BSU_20080	BSU20080	NP_389890.1	yosL	-1	2165971	2166325	conserved protein of unknown function; phage SPbeta
2119	BSU_20090	BSU20090	NP_389891.1	yosK	-1	2166412	2166613	hypothetical protein; phage SPbeta
2120	BSU_20100	BSU20100	NP_389892.1	yosJ	-1	2166657	2166852	hypothetical protein; phage SPbeta
2121	BSU_20110	BSU20110	NP_389893.1	yosI	-1	2166872	2167007	hypothetical protein; phage SPbeta
2122	BSU_20120	BSU20120	NP_389894.1	yosH	-1	2167038	2167509	conserved hypothetical protein; phage SPbeta
2123	BSU_20130	BSU20130	NP_389895.1	yosG	-1	2167569	2167932	conserved protein of unknown function; phage SPbeta
2124	BSU_20140	BSU20140	NP_389896.1	yosF	-1	2167974	2168100	hypothetical protein; phage SPbeta
2125	BSU_20150	BSU20150	NP_389897.1	yosE	-1	2168113	2168461	conserved protein of unknown function; phage SPbeta
2126	BSU_20160	BSU20160	NP_389898.1	yosD	-1	2168475	2168871	conserved protein of unknown function; phage SPbeta
2127	BSU_20170	BSU20170	NP_389899.1	yosC	-1	2168909	2169452	conserved hypothetical protein; phage SPbeta
2128	BSU_20180	BSU20180	NP_389900.1	yosB	-1	2169496	2169676	conserved hypothetical protein; phage SPbeta
2129	BSU_20190	BSU20190	NP_389901.1	yosA	1	2169806	2169926	putative type I toxin; phage SPbeta
2130	BSU_20200	BSU20200	NP_389902.1	yorZ	-1	2170029	2170242	conserved hypothetical protein; phage SPbeta
2131	BSU_20210	BSU20210	NP_389903.1	yorY	-1	2170308	2170491	putative nucleotide binding protein; phage SPbeta
2132	BSU_20220	BSU20220	NP_389904.1	yorX	-1	2170503	2170731	conserved hypothetical protein; phage SPbeta
2133	BSU_20230	BSU20230	NP_389905.1	yorW	-1	2170770	2171136	conserved hypothetical protein; phage SPbeta
2134	BSU_20240	BSU20240	NP_389906.1	yorV	-1	2171138	2171357	putative nucleic acid binding protein; phage SPbeta
2135	BSU_20250	BSU20250	NP_389907.1	mtbP	-1	2171400	2172732	DNA (cytosine-5-)-methyltransferase; phage SPbeta
2136	BSU_20260	BSU20260	NP_389908.1	yorT	-1	2172780	2172900	conserved hypothetical protein; phage SPbeta
2137	BSU_20270	BSU20270	NP_389909.1	yorS	-1	2172931	2173450	putative 5'(3')-deoxyribonucleotidase; phage SPbeta
2138	BSU_20280	BSU20280	NP_389910.1	yorR	-1	2173458	2173956	putative nucleotide kinase or triphosphate hydrolase; phage SPbeta
2139	BSU_20290	BSU20290	NP_389911.1	yorQ	-1	2173955	2174111	conserved hypothetical protein; phage SPbeta
2140	BSU_20300	BSU20300	NP_389912.1	yorP	-1	2174103	2174319	conserved hypothetical protein; phage SPbeta
2141	BSU_20310	BSU20310	NP_389913.1	yorO	-1	2174351	2174549	conserved hypothetical protein; phage SPbeta
2142	BSU_20320	BSU20320	NP_389914.1	yorN	-1	2174584	2174734	conserved hypothetical protein; phage SPbeta
2143	BSU_20330	BSU20330	NP_389915.1	yorM	-1	2174851	2175568	putative murein hydrolase; phage SPbeta
2144	BSU_20340	BSU20340	NP_389916.1	dpoL	-1	2175595	2179513	DNA polymerase with 3'-5' exonuclease activity; phage SPbeta
2145	BSU_20350	BSU20350	NP_389917.1	yorK	-1	2179525	2181256	putative single-strand DNA-specific exonuclease; phage SPbeta
2146	BSU_20360	BSU20360	NP_389918.1	yorJ	-1	2181255	2182392	putative DNA replication initiation protein; phage SPbeta
2147	BSU_20370	BSU20370	NP_389919.1	yorI	-1	2182407	2183922	putative replicative DNA helicase (DnaB family); phage SPbeta
2148	BSU_20380	BSU20380	NP_389920.1	yorH	-1	2183936	2184407	conserved hypothetical protein; phage SPbeta
2149	BSU_20390	BSU20390	NP_389921.1	yorG	-1	2184449	2185421	putative ATP/GTP binding protein; phage SPbeta
2150	BSU_20400	BSU20400	NP_389922.1	yorF	-1	2185503	2186418	conserved hypothetical protein; phage SPbeta
2151	BSU_20410	BSU20410	NP_389923.1	yorE	-1	2186439	2186811	conserved protein of unknown function; phage SPbeta
2152	BSU_20420	BSU20420	NP_389924.1	yorD	-1	2186984	2187299	stress protein SCP1; phage SPbeta
2153	BSU_20430	BSU20430	NP_389925.1	yorC	-1	2187375	2187756	conserved protein of unknown function; phage SPbeta
2154	BSU_20440	BSU20440	NP_389926.1	yorB	-1	2187818	2188115	conserved hypothetical protein; phage SPbeta
2155	BSU_20450	BSU20450	NP_389927.1	yorA	-1	2188203	2189964	putative uronase; phage SPbeta
2156	BSU_20460	BSU20460	NP_389928.1	pghZ	-1	2189960	2190785	gamma-polyglutamate hydrolase; phage SPbeta
2157	BSU_20470	BSU20470	NP_389929.1	yoqY	-1	2190883	2191279	hypothetical protein; phage SPbeta
2158	BSU_20480	BSU20480	NP_389930.1	yoqX	-1	2191333	2191555	conserved protein of unknown function; SPbeta phage
2159	BSU_20490	BSU20490	NP_389931.1	yoqW	1	2191625	2192300	putative stress-associated peptidase; putative general secretion pathway protein; phage SPbeta
2160	BSU_20500	BSU20500	NP_389932.1	yoqV	1	2192369	2193182	DNA ligase-like protein; bacteriophage SPbeta
2161	BSU_20510	BSU20510	NP_389933.1	yoqU	-1	2193247	2193661	conserved hypothetical protein; phage SPbeta
2162	BSU_20520	BSU20520	NP_389934.1	yoqT	1	2193826	2193976	conserved hypothetical protein; phage SPbeta
2163	BSU_20530	BSU20530	NP_389935.1	yoqS	-1	2194052	2194400	putative RNA-binding protein; phage SPbeta
2164	BSU_20540	BSU20540	NP_389936.1	yoqR	-1	2194401	2194758	hypothetical protein; phage SPbeta
2165	BSU_20550	BSU20550	NP_389937.1	yoqP	-1	2194717	2195059	conserved hypothetical protein; phage SPbeta
2166	BSU_20560	BSU20560	NP_389938.1	yoqO	1	2195172	2195547	putative membrane protein; phage SPbeta
2167	BSU_20570	BSU20570	NP_389939.1	yoqN	-1	2195563	2195782	consserved hypothetical protein; phage SPbeta
2168	BSU_20580	BSU20580	NP_389940.1	yoqM	1	2195985	2196264	putative membrane bound or exported protein; phage SPbeta
2169	BSU_20590	BSU20590	NP_389941.1	yoqL	-1	2196388	2197081	putative endonuclease; phage SPbeta
2170	BSU_20600	BSU20600	NP_389942.1	yoqK	-1	2197120	2197324	hypothetical protein; phage SPbeta
2171	BSU_20610	BSU20610	NP_389943.1	yoqJ	-1	2197343	2197859	conserved hypothetical protein; phage SPbeta
2172	BSU_20620	BSU20620	NP_389944.1	yoqI	-1	2198069	2198264	conserved hypothetical protein; phage SPbeta
2173	BSU_20630	BSU20630	NP_389945.1	yoqH	-1	2198312	2198765	conserved hypothetical protein; phage SPbeta
2174	BSU_20640	BSU20640	NP_389946.1	yoqG	-1	2198847	2199105	conserved hypothetical protein; phage SPbeta
2175	BSU_20650	BSU20650	NP_389947.1	yoqF	-1	2199149	2199353	hypothetical protein; phage SPbeta
2176	BSU_20660	BSU20660	NP_389948.1	yoqE	-1	2199361	2199526	hypothetical protein; phage SPbeta
2177	BSU_20670	BSU20670	NP_389949.1	yoqD	-1	2199579	2200335	putative DNA-binding protein anti-repressor; phage SPbeta
2178	BSU_20680	BSU20680	NP_389950.1	yoqC	-1	2200375	2200783	putative SOS nucleotide-binding protein; phage SPbeta
2179	BSU_20690	BSU20690	NP_389951.1	yoqB	-1	2200789	2201128	conserved hypothetical protein; phage SPbeta
2180	BSU_20700	BSU20700	NP_389952.1	yoqA	-1	2201124	2201475	hypothetical protein; phage SPbeta
2181	BSU_20710	BSU20710	NP_389953.1	yopZ	-1	2201487	2201691	conserved hypothetical protein; phage SPbeta
2182	BSU_20720	BSU20720	NP_389954.1	yopY	-1	2201704	2201983	conserved hypothetical protein; phage SPbeta
2183	BSU_20730	BSU20730	NP_389955.1	yopX	-1	2201979	2202384	conserved protein of unknown function; phage SPbeta
2184	BSU_20740	BSU20740	NP_389956.1	yopW	-1	2202380	2202716	hypothetical protein; phage SPbeta
2185	BSU_20750	BSU20750	NP_389957.1	yopV	-1	2202804	2202999	hypothetical protein; phage SPbeta
2186	BSU_20760	BSU20760	NP_389958.1	yopU	-1	2203110	2203308	hypothetical protein; phage SPbeta
2187	BSU_20770	BSU20770	NP_389959.1	yopT	-1	2203377	2203596	conserved protein of unknown function; phage SPbeta
2188	BSU_20780	BSU20780	NP_389960.1	yopS	1	2203778	2204003	putative transcriptional regulator, lambda repressor-like; phage SPbeta
2189	BSU_20790	BSU20790	NP_389961.2	yopR	-1	2204191	2205169	putative DNA breaking-rejoining enzyme; phage SPbeta
2190	BSU_20800	BSU20800	NP_389962.1	yopQ	-1	2205192	2206575	conserved hypothetical protein; phage SPbeta
2191	BSU_20810	BSU20810	NP_389963.1	yopP	-1	2206681	2207758	putative phage integrase; phage SPbeta
2192	BSU_20820	BSU20820	NP_389964.1	yopO	-1	2207747	2207960	putative transcriptional regulator, lambda repressor-like; phage SPbeta
2193	BSU_20830	BSU20830	NP_389965.1	yopN	-1	2208007	2208325	hypothetical protein; phage SPbeta
2194	BSU_20840	BSU20840	NP_389966.1	yopM	-1	2208327	2208528	hypothetical protein; phage SPbeta
2195	BSU_20850	BSU20850	NP_389967.1	aimP	-1	2208854	2208980	arbitrium lysis /lysogeny regulatory peptide; phage SPbeta
2196	BSU_20860	BSU20860	NP_389968.1	aimR	-1	2208993	2210154	arbitrium peptide sensor regulator; phage SPbeta
2197	BSU_20870	BSU20870	NP_389969.1	yopJ	-1	2210330	2210747	conserved protein of unknown function; phage SPbeta
2198	BSU_20880	BSU20880	NP_389970.1	yopI	-1	2210748	2211282	conserved protein of unknown function; phage SPbeta
2199	BSU_20890	BSU20890	NP_389971.1	sieB	-1	2211308	2211845	superinfection exclusion protein B; phage SPbeta
2200	BSU_20900	BSU20900	NP_389972.1	yopG	-1	2211883	2212015	hypothetical protein; phage SPbeta
2201	BSU_20910	BSU20910	NP_389973.1	yopF	-1	2212025	2212241	conserved protein of unknown function; phage SPbeta
2202	BSU_20920	BSU20920	NP_389974.1	yopE	-1	2212244	2212496	conserved membrane protein of unknown function; phage SPbeta
2203	BSU_20928	BSU20928	YP_003097748.1	yoyH	1	2212566	2212746	conserved protein of unknown function; phage SPbeta
2204	BSU_20929	BSU20929	YP_003097749.1	yoyI	1	2212847	2213078	conserved membrane protein of unknown function; phage SPbeta
2205	BSU_20930	BSU20930	NP_389976.1	yopD	-1	2213082	2213478	conserved membrane protein of unknown function; phage SPbeta
2206	BSU_20940	BSU20940	NP_389977.1	yopC	-1	2213535	2214864	conserved protein of unknown function; phage SPbeta
2207	BSU_20950	BSU20950	NP_389978.1	yopB	-1	2214971	2215199	putative transcriptional regulator, lambda repressor-like; phage SPbeta
2208	BSU_20960	BSU20960	NP_389979.1	yopA	-1	2215459	2216776	conserved protein of unknown function; phage SPbeta
2209	BSU_20970	BSU20970	NP_389980.1	yonX	-1	2217132	2217639	conserved protein of unknown function; phage SPbeta
2210	BSU_20980	BSU20980	NP_389981.1	yonV	-1	2217966	2219199	conserved protein of unknown function; phage SPbeta
2211	BSU_20990	BSU20990	NP_389982.1	yonU	-1	2219280	2219469	conserved protein of unknown function; phage SPbeta
2212	BSU_20999	BSU20999	YP_003097750.1	yoyJ	-1	2219513	2219765	conserved protein of unknown function (toxin/antitoxin island); phage SPbeta
2213	BSU_21000	BSU21000	NP_389983.1	spbT	-1	2219783	2219960	toxin; phage SPbeta
2214	BSU_21010	BSU21010	NP_389984.1	yonS	-1	2220334	2220946	putative hydrolase lipoprotein; phage SPbeta
2215	BSU_21020	BSU21020	NP_389985.1	yonR	-1	2221060	2221387	putative transcriptional regulator (Xre family); phage SPbeta
2216	BSU_21030	BSU21030	NP_389986.1	yonP	1	2222339	2222534	hypothetical protein; phage SPbeta
